uid,speed,timestamp,minutesHour,minutesDay,distortedMinutes,morningrush,morningfall,morningrise,remainingday,weekday,holidayfr,holidaych,schoolfr,schoolch,humidity,pressure,rain3h,snow3h,temperature,weather
26-1-2017+108087,42,1488135212000,53,1193,27.258026340878022,false,NA,NA,623,sunday,false,false,false,true,30.0,1016.0,,,13.97,clearorclouds
26-1-2017+107779,40,1488138919000,55,1255,28.372521918222215,false,NA,NA,685,sunday,false,false,false,true,30.0,1016.0,,,13.97,clearorclouds
26-1-2017+108175,42,1488142707000,58,1318,29.46183972531247,false,NA,NA,748,sunday,false,false,false,true,86.0,1016.0,,,5.96,clearorclouds
26-1-2017+108349,37,1488146411000,0,1380,30.495901363953813,false,NA,NA,810,sunday,false,false,false,true,86.0,1016.0,,,5.96,clearorclouds
26-1-2017+108261,48,1488150127000,2,1442,21.166010488516726,false,NA,NA,872,sunday,false,false,false,true,86.0,1016.0,,,5.96,clearorclouds
27-1-2017+214284,43,1488170958000,49,349,10.04987562112089,false,101,NA,NA,monday,false,false,false,true,74.0,1014.0,,,0.59,clearorclouds
27-1-2017+217052,42,1488172634000,17,377,8.54400374531753,false,73,NA,NA,monday,false,false,false,true,74.0,1014.0,,,0.59,clearorclouds
27-1-2017+217666,30,1488174700000,51,411,6.244997998398398,true,39,NA,NA,monday,false,false,false,true,74.0,1014.0,,,0.59,clearorclouds
27-1-2017+215690,29,1488176243000,17,437,3.605551275463989,true,13,NA,NA,monday,false,false,false,true,74.0,1014.0,,,0.59,clearorclouds
27-1-2017+217578,23,1488177398000,36,456,2.449489742783178,true,NA,6,NA,monday,false,false,false,true,74.0,1014.0,,,0.59,clearorclouds
27-1-2017+217888,21,1488178389000,53,473,4.795831523312719,true,NA,23,NA,monday,false,false,false,true,74.0,1014.0,,,0.59,clearorclouds
27-1-2017+214370,29,1488179238000,7,487,6.082762530298219,true,NA,37,NA,monday,false,false,false,true,74.0,1014.0,,,0.59,clearorclouds
27-1-2017+218108,31,1488180184000,23,503,7.280109889280518,true,NA,53,NA,monday,false,false,false,true,74.0,1014.0,,,0.59,clearorclouds
27-1-2017+214592,31,1488181096000,38,518,8.246211251235321,true,NA,68,NA,monday,false,false,false,true,74.0,1014.0,,,0.59,clearorclouds
27-1-2017+217842,32,1488181969000,52,532,9.055385138137417,true,NA,82,NA,monday,false,false,false,true,74.0,1014.0,,,0.59,clearorclouds
27-1-2017+217752,42,1488182837000,7,547,9.848857801796104,true,NA,97,NA,monday,false,false,false,true,74.0,1012.0,,,3.23,clearorclouds
27-1-2017+218020,34,1488183856000,24,564,10.677078252031311,false,NA,114,NA,monday,false,false,false,true,74.0,1012.0,,,3.23,clearorclouds
27-1-2017+214546,42,1488184610000,36,576,11.224972160321824,false,NA,NA,6,monday,false,false,false,true,74.0,1012.0,,,3.23,clearorclouds
27-1-2017+214680,37,1488185974000,59,599,12.206555615733702,false,NA,NA,29,monday,false,false,false,true,74.0,1012.0,,,3.23,clearorclouds
27-1-2017+215776,37,1488187784000,29,629,13.379088160259652,false,NA,NA,59,monday,false,false,false,true,74.0,1012.0,,,3.23,clearorclouds
27-1-2017+214812,37,1488189525000,58,658,14.422205101855956,false,NA,NA,88,monday,false,false,false,true,74.0,1012.0,,,3.23,clearorclouds
27-1-2017+214456,48,1488191382000,29,689,15.459624833740307,false,NA,NA,119,monday,false,false,false,true,74.0,1012.0,,,3.23,clearorclouds
27-1-2017+214900,37,1488193212000,0,720,16.431676725154983,false,NA,NA,150,monday,false,false,false,true,74.0,1012.0,,,3.23,clearorclouds
27-1-2017+214766,38,1488194933000,28,748,17.26267650163207,false,NA,NA,178,monday,false,false,false,true,74.0,1012.0,,,3.23,clearorclouds
27-1-2017+215120,36,1488196763000,59,779,18.138357147217054,false,NA,NA,209,monday,false,false,false,true,74.0,1012.0,,,3.23,clearorclouds
27-1-2017+215208,35,1488198516000,28,808,18.920887928424502,false,NA,NA,238,monday,false,false,false,true,44.0,1009.0,,,14.0,clearorclouds
27-1-2017+215032,34,1488200393000,59,839,19.72308292331602,false,NA,NA,269,monday,false,false,false,true,44.0,1009.0,,,14.0,clearorclouds
27-1-2017+215472,45,1488202187000,29,869,20.46948949045872,false,NA,NA,299,monday,false,false,false,true,44.0,1009.0,,,14.0,clearorclouds
27-1-2017+215384,36,1488203977000,59,899,21.18962010041709,false,NA,NA,329,monday,false,false,false,true,44.0,1009.0,,,14.0,clearorclouds
27-1-2017+215864,42,1488205719000,28,928,21.863211109075447,false,NA,NA,358,monday,false,false,false,true,44.0,1009.0,,,14.0,clearorclouds
27-1-2017+215294,34,1488207534000,58,958,22.538855339169288,false,NA,NA,388,monday,false,false,false,true,44.0,1009.0,,,14.0,clearorclouds
27-1-2017+215952,36,1488209333000,28,988,23.194827009486403,false,NA,NA,418,monday,false,false,false,true,44.0,1009.0,,,14.0,clearorclouds
27-1-2017+216084,31,1488210294000,44,1004,23.53720459187964,false,NA,NA,434,monday,false,false,false,true,44.0,1009.0,,,14.0,clearorclouds
27-1-2017+216348,42,1488211028000,57,1017,23.811761799581316,false,NA,NA,447,monday,false,false,false,true,44.0,1009.0,,,14.0,clearorclouds
27-1-2017+216612,37,1488212024000,13,1033,24.145392935299274,false,NA,NA,463,monday,false,false,false,true,41.0,1005.0,,,15.27,clearorclouds
27-1-2017+215558,33,1488212895000,28,1048,24.454038521274967,false,NA,NA,478,monday,false,false,false,true,41.0,1005.0,,,15.27,clearorclouds
27-1-2017+216790,38,1488213819000,43,1063,24.758836806279895,false,NA,NA,493,monday,false,false,false,true,41.0,1005.0,,,15.27,clearorclouds
27-1-2017+216964,34,1488214666000,57,1077,25.03996805109783,false,NA,NA,507,monday,false,false,false,true,41.0,1005.0,,,15.27,clearorclouds
27-1-2017+216260,32,1488215744000,15,1095,25.39685019840059,false,NA,NA,525,monday,false,false,false,true,41.0,1005.0,,,15.27,clearorclouds
27-1-2017+216524,38,1488216473000,27,1107,25.632011235952593,false,NA,NA,537,monday,false,false,false,true,41.0,1005.0,,,15.27,clearorclouds
27-1-2017+216744,38,1488217471000,44,1124,25.96150997149434,false,NA,NA,554,monday,false,false,false,true,41.0,1005.0,,,15.27,clearorclouds
27-1-2017+216038,36,1488218475000,1,1141,26.28687885618983,false,NA,NA,571,monday,false,false,false,true,41.0,1005.0,,,15.27,clearorclouds
27-1-2017+216170,40,1488219355000,15,1155,26.551836094703507,false,NA,NA,585,monday,false,false,false,true,41.0,1005.0,,,15.27,clearorclouds
27-1-2017+216434,45,1488220088000,28,1168,26.795522013948524,false,NA,NA,598,monday,false,false,false,true,41.0,1005.0,,,15.27,clearorclouds
27-1-2017+217140,36,1488221517000,51,1191,27.2213151776324,false,NA,NA,621,monday,false,false,false,true,41.0,1005.0,,,15.27,clearorclouds
27-1-2017+216876,42,1488225204000,53,1253,28.337254630609507,false,NA,NA,683,monday,false,false,false,true,41.0,1005.0,,,15.27,clearorclouds
27-1-2017+217228,48,1488229061000,57,1317,29.444863728670914,false,NA,NA,747,monday,false,false,false,true,50.0,1005.0,,,12.02,clearorclouds
27-1-2017+217402,42,1488232751000,59,1379,30.479501308256342,false,NA,NA,809,monday,false,false,false,true,50.0,1005.0,,,12.02,clearorclouds
27-1-2017+217314,44,1488236461000,1,1441,21.18962010041709,false,NA,NA,871,monday,false,false,false,true,50.0,1005.0,,,12.02,clearorclouds
28-1-2017+214284,46,1488257307000,48,348,10.099504938362077,false,102,NA,NA,tuesday,false,false,false,true,87.0,1002.0,,,7.52,rain
28-1-2017+217052,39,1488259064000,17,377,8.54400374531753,false,73,NA,NA,tuesday,false,false,false,true,87.0,1002.0,,,7.52,rain
28-1-2017+217666,21,1488261421000,57,417,5.744562646538029,true,33,NA,NA,tuesday,false,false,false,true,87.0,1002.0,,,7.52,rain
28-1-2017+217578,16,1488264313000,45,465,3.872983346207417,true,NA,15,NA,tuesday,false,false,false,true,87.0,1002.0,,,7.52,rain
28-1-2017+215690,18,1488262904000,21,441,3.0,true,9,NA,NA,tuesday,false,false,false,true,87.0,1002.0,,,7.52,rain
28-1-2017+217888,15,1488265095000,58,478,5.291502622129181,true,NA,28,NA,tuesday,false,false,false,true,87.0,1002.0,,,7.52,rain
28-1-2017+214370,20,1488266617000,23,503,7.280109889280518,true,NA,53,NA,tuesday,false,false,false,true,87.0,1002.0,,,7.52,rain
28-1-2017+218108,20,1488267583000,39,519,8.306623862918075,true,NA,69,NA,tuesday,false,false,false,true,87.0,1002.0,,,7.52,rain
28-1-2017+214592,17,1488268762000,59,539,9.433981132056603,true,NA,89,NA,tuesday,false,false,false,true,87.0,1002.0,,,7.52,rain
28-1-2017+217842,26,1488269223000,7,547,9.848857801796104,true,NA,97,NA,tuesday,false,false,false,true,76.0,1002.0,,,7.47,rain
28-1-2017+217752,36,1488269701000,15,555,10.246950765959598,false,NA,105,NA,tuesday,false,false,false,true,76.0,1002.0,,,7.47,rain
28-1-2017+214546,38,1488271137000,38,578,11.313708498984761,false,NA,NA,8,tuesday,false,false,false,true,76.0,1002.0,,,7.47,rain
28-1-2017+214680,42,1488272672000,4,604,12.409673645990857,false,NA,NA,34,tuesday,false,false,false,true,76.0,1002.0,,,7.47,rain
28-1-2017+215776,36,1488274183000,29,629,13.379088160259652,false,NA,NA,59,tuesday,false,false,false,true,76.0,1002.0,,,7.47,rain
28-1-2017+214812,34,1488276095000,1,661,14.52583904633395,false,NA,NA,91,tuesday,false,false,false,true,76.0,1002.0,,,7.47,rain
28-1-2017+214456,34,1488277813000,30,690,15.491933384829668,false,NA,NA,120,tuesday,false,false,false,true,76.0,1002.0,,,7.47,rain
28-1-2017+214900,37,1488279543000,59,719,16.401219466856727,false,NA,NA,149,tuesday,false,false,false,true,76.0,1002.0,,,7.47,rain
28-1-2017+214766,36,1488281332000,28,748,17.26267650163207,false,NA,NA,178,tuesday,false,false,false,true,76.0,1002.0,,,7.47,rain
28-1-2017+215120,42,1488283424000,3,783,18.24828759089466,false,NA,NA,213,tuesday,false,false,false,true,53.0,998.0,,,9.97,rain
28-1-2017+215208,35,1488284950000,29,809,18.947295321496416,false,NA,NA,239,tuesday,false,false,false,true,53.0,998.0,,,9.97,rain
28-1-2017+215032,37,1488286825000,0,840,19.748417658131498,false,NA,NA,270,tuesday,false,false,false,true,53.0,998.0,,,9.97,rain
28-1-2017+215472,40,1488288587000,29,869,20.46948949045872,false,NA,NA,299,tuesday,false,false,false,true,53.0,998.0,,,9.97,rain
28-1-2017+215384,37,1488290390000,59,899,21.18962010041709,false,NA,NA,329,tuesday,false,false,false,true,53.0,998.0,,,9.97,rain
28-1-2017+215864,45,1488292083000,28,928,21.863211109075447,false,NA,NA,358,tuesday,false,false,false,true,53.0,998.0,,,9.97,rain
28-1-2017+215294,34,1488293951000,59,959,22.561028345356956,false,NA,NA,389,tuesday,false,false,false,true,53.0,998.0,,,9.97,rain
28-1-2017+215952,43,1488295623000,27,987,23.173260452512935,false,NA,NA,417,tuesday,false,false,false,true,53.0,998.0,,,9.97,rain
28-1-2017+216084,38,1488296637000,43,1003,23.515952032609693,false,NA,NA,433,tuesday,false,false,false,true,53.0,998.0,,,9.97,rain
28-1-2017+216348,32,1488297504000,58,1018,23.83275057562597,false,NA,NA,448,tuesday,false,false,false,true,53.0,998.0,,,9.97,rain
28-1-2017+216612,35,1488298369000,12,1032,24.124676163629637,false,NA,NA,462,tuesday,false,false,false,true,70.0,1001.0,,,6.5,rain
28-1-2017+215558,36,1488299305000,28,1048,24.454038521274967,false,NA,NA,478,tuesday,false,false,false,true,70.0,1001.0,,,6.5,rain
28-1-2017+216790,36,1488300230000,43,1063,24.758836806279895,false,NA,NA,493,tuesday,false,false,false,true,70.0,1001.0,,,6.5,rain
28-1-2017+216964,36,1488301194000,59,1079,25.079872407968907,false,NA,NA,509,tuesday,false,false,false,true,70.0,1001.0,,,6.5,rain
28-1-2017+216260,29,1488301996000,13,1093,25.357444666211933,false,NA,NA,523,tuesday,false,false,false,true,70.0,1001.0,,,6.5,rain
28-1-2017+216744,37,1488303830000,43,1123,25.942243542145693,false,NA,NA,553,tuesday,false,false,false,true,70.0,1001.0,,,6.5,rain
28-1-2017+216038,45,1488304627000,57,1137,26.210684844162312,false,NA,NA,567,tuesday,false,false,false,true,70.0,1001.0,,,6.5,rain
28-1-2017+216170,30,1488305956000,19,1159,26.627053911388696,false,NA,NA,589,tuesday,false,false,false,true,70.0,1001.0,,,6.5,rain
28-1-2017+216434,32,1488306548000,29,1169,26.814175355583846,false,NA,NA,599,tuesday,false,false,false,true,70.0,1001.0,,,6.5,rain
28-1-2017+217140,36,1488307895000,51,1191,27.2213151776324,false,NA,NA,621,tuesday,false,false,false,true,70.0,1001.0,,,6.5,rain
28-1-2017+216876,38,1488311618000,53,1253,28.337254630609507,false,NA,NA,683,tuesday,false,false,false,true,70.0,1001.0,,,6.5,rain
28-1-2017+217228,43,1488315430000,57,1317,29.444863728670914,false,NA,NA,747,tuesday,false,false,false,true,75.0,1006.0,,,5.52,clearorclouds
28-1-2017+217402,30,1488319434000,3,1383,30.54504869860253,false,NA,NA,813,tuesday,false,false,false,true,75.0,1006.0,,,5.52,clearorclouds
0-2-2017+217314,39,1488322821000,0,1440,21.213203435596427,false,NA,NA,870,tuesday,false,false,false,true,75.0,1006.0,,,5.52,clearorclouds
1-2-2017+213837,44,1488343687000,48,348,10.099504938362077,false,102,NA,NA,wednesday,false,false,false,true,86.0,1012.0,,,3.53,rain
1-2-2017+216605,48,1488345442000,17,377,8.54400374531753,false,73,NA,NA,wednesday,false,false,false,true,86.0,1012.0,,,3.53,rain
1-2-2017+215243,23,1488349234000,20,440,3.1622776601683795,true,10,NA,NA,wednesday,false,false,false,true,86.0,1012.0,,,3.53,rain
1-2-2017+217219,29,1488347487000,51,411,6.244997998398398,true,39,NA,NA,wednesday,false,false,false,true,86.0,1012.0,,,3.53,rain
1-2-2017+217131,21,1488350353000,39,459,3.0,true,NA,9,NA,wednesday,false,false,false,true,86.0,1012.0,,,3.53,rain
1-2-2017+217441,19,1488351377000,56,476,5.0990195135927845,true,NA,26,NA,wednesday,false,false,false,true,86.0,1012.0,,,3.53,rain
1-2-2017+213923,23,1488352126000,8,488,6.164414002968976,true,NA,38,NA,wednesday,false,false,false,true,86.0,1012.0,,,3.53,rain
1-2-2017+217661,25,1488353105000,25,505,7.416198487095663,true,NA,55,NA,wednesday,false,false,false,true,86.0,1012.0,,,3.53,rain
1-2-2017+214145,28,1488354115000,41,521,8.426149773176359,true,NA,71,NA,wednesday,false,false,false,true,86.0,1012.0,,,3.53,rain
1-2-2017+217395,25,1488354906000,55,535,9.219544457292887,true,NA,85,NA,wednesday,false,false,false,true,86.0,1012.0,,,3.53,rain
1-2-2017+217305,40,1488355707000,8,548,9.899494936611665,true,NA,98,NA,wednesday,false,false,false,true,80.0,1014.0,,,3.77,rain
1-2-2017+217573,37,1488356660000,24,564,10.677078252031311,false,NA,114,NA,wednesday,false,false,false,true,80.0,1014.0,,,3.77,rain
1-2-2017+214099,35,1488357547000,39,579,11.357816691600547,false,NA,NA,9,wednesday,false,false,false,true,80.0,1014.0,,,3.77,rain
1-2-2017+214233,38,1488358889000,1,601,12.288205727444508,false,NA,NA,31,wednesday,false,false,false,true,80.0,1014.0,,,3.77,rain
1-2-2017+215329,38,1488360696000,31,631,13.45362404707371,false,NA,NA,61,wednesday,false,false,false,true,80.0,1014.0,,,3.77,rain
1-2-2017+214365,34,1488362362000,59,659,14.45683229480096,false,NA,NA,89,wednesday,false,false,false,true,80.0,1014.0,,,3.77,rain
1-2-2017+214009,34,1488364214000,30,690,15.491933384829668,false,NA,NA,120,wednesday,false,false,false,true,80.0,1014.0,,,3.77,rain
1-2-2017+214453,35,1488366068000,1,721,16.46207763315433,false,NA,NA,151,wednesday,false,false,false,true,80.0,1014.0,,,3.77,rain
1-2-2017+214319,39,1488367751000,29,749,17.291616465790582,false,NA,NA,179,wednesday,false,false,false,true,80.0,1014.0,,,3.77,rain
1-2-2017+214673,37,1488369586000,59,779,18.138357147217054,false,NA,NA,209,wednesday,false,false,false,true,80.0,1014.0,,,3.77,rain
1-2-2017+214761,40,1488371325000,28,808,18.920887928424502,false,NA,NA,238,wednesday,false,false,false,true,81.0,1015.0,,,6.27,rain
1-2-2017+214585,22,1488373451000,4,844,19.849433241279208,false,NA,NA,274,wednesday,false,false,false,true,81.0,1015.0,,,6.27,rain
1-2-2017+215025,21,1488375295000,34,874,20.591260281974,false,NA,NA,304,wednesday,false,false,false,true,81.0,1015.0,,,6.27,rain
1-2-2017+214937,34,1488376766000,59,899,21.18962010041709,false,NA,NA,329,wednesday,false,false,false,true,81.0,1015.0,,,6.27,rain
1-2-2017+215417,40,1488378534000,28,928,21.863211109075447,false,NA,NA,358,wednesday,false,false,false,true,81.0,1015.0,,,6.27,rain
1-2-2017+214847,42,1488380425000,0,960,22.58317958127243,false,NA,NA,390,wednesday,false,false,false,true,81.0,1015.0,,,6.27,rain
1-2-2017+215505,36,1488382024000,27,987,23.173260452512935,false,NA,NA,417,wednesday,false,false,false,true,81.0,1015.0,,,6.27,rain
